datasheet_id,line,line_in_wargear,dice,name,description,range,type,A,BS_WS,S,AP,D
2612,10,0,,Plasma gun â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,8,-3,2
2612,11,0,,Chainsword,,Melee,Melee,3,4,3,0,1
2612,12,0,,Close combat weapon,,Melee,Melee,1,4,3,0,1
2613,1,1,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,4,4,0,1
2613,2,1,,Boltgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
2613,3,0,,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
2613,4,0,,Grenade launcher â€“ frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,4,4,0,1
2613,5,0,,Grenade launcher â€“ krak,,24,Ranged,1,4,9,-2,D3
2613,6,0,,Lasgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,3,0,1
2613,7,0,,Laspistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,3,0,1
2613,8,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,4,9,-4,D6
2613,9,0,,Plasma gun â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,7,-2,1
2613,10,0,,Plasma gun â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,8,-3,2
2613,11,1,,Plasma pistol â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,7,-2,1
2613,11,2,,Plasma pistol â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,8,-3,2
2613,12,0,,Sniper rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",36,Ranged,1,4,4,-2,2
2613,13,0,,Chainsword,,Melee,Melee,3,4,3,0,1
2613,14,0,,Close combat weapon,,Melee,Melee,1,4,3,0,1
2613,15,0,,Power weapon,,Melee,Melee,2,4,4,-2,1
2614,1,0,,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
2614,2,0,,Lasgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,3,0,1
2614,3,0,,Laspistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,3,0,1
2614,4,0,,Close combat weapon,,Melee,Melee,1,4,3,0,1
2615,1,1,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,4,4,0,1
2615,2,0,,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
2615,3,0,,Grenade launcher â€“ frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D3,3,4,0,1
2615,4,0,,Grenade launcher â€“ krak,,24,Ranged,1,3,9,-2,D3
2615,5,0,,Hot-shot lasgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,3,-1,1
2615,6,0,,Hot-shot laspistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,3,-1,1
2615,7,0,,Hot-shot marksman rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",36,Ranged,1,3,4,-2,3
2615,8,0,,Hot-shot volley gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",30,Ranged,2,3,4,-1,1
2615,9,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,3,9,-4,D6
2615,10,0,,Plasma gun â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,7,-2,1
2615,11,0,,Plasma gun â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,3,8,-3,2
2615,12,1,,Plasma pistol â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,7,-2,1
2615,12,2,,Plasma pistol â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,8,-3,2
2615,13,0,,Chainsword,,Melee,Melee,4,4,3,0,1
2615,14,0,,Close combat weapon,,Melee,Melee,2,4,3,0,1
2615,15,0,,Power weapon,,Melee,Melee,3,4,4,-2,1
2616,1,0,,Lasgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,3,0,1
2616,2,0,,Laspistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,3,0,1
2616,3,0,,Goad lance,"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>",Melee,Melee,2,3,6,-2,2
2616,4,0,,Hunting lance â€“ frag tip,"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>",Melee,Melee,D6,3,4,0,1
2616,5,0,,Hunting lance â€“ melta tip,"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>",Melee,Melee,1,3,9,-4,D6
2616,6,0,,Power sabre,,Melee,Melee,4,3,4,-2,1
2616,7,0,,Steedâ€™s hooves,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>",Melee,Melee,2,4,4,0,1
2617,1,0,,Castigator gatling cannon,,24,Ranged,12,4,5,0,1
2617,2,0,,Co-axial autocannon,,48,Ranged,2,3,9,-1,3
2617,3,0,,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,3,4,5,-1,2
2617,4,0,,Heavy stubber,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 3</a>",36,Ranged,3,4,4,0,1
2617,5,0,,Meltagun,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,4,9,-4,D6
2617,6,0,,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",18,Ranged,2,4,9,-4,D6
2617,7,0,,Oppressor cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",72,Ranged,D6+3,4,12,-2,3
2617,8,0,,Pulveriser cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D6,4,9,-3,3
2617,9,0,,Twin battle cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,D6+3,4,10,-1,3
2617,10,0,,Armoured tracks,,Melee,Melee,6,4,7,0,1
2618,1,0,,Bombast field gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",48,Ranged,D6,5,7,-1,2
2618,2,0,,Heavy lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",48,Ranged,2,5,14,-3,D6+1
2618,3,0,,Lasgun,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,3,0,1
2618,4,0,,Laspistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,3,0,1
2618,5,0,,Malleus rocket launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",48,Ranged,D6+6,5,6,-1,1
2618,6,0,,Battery close combat weapons,,Melee,Melee,3,4,3,0,1
2621,1,0,,Samniâ€™arius and Spinegrinder â€“ strike,,Melee,Melee,8,2,16,-4,D6+2
2621,2,0,,Samniâ€™arius and Spinegrinder â€“ sweep,,Melee,Melee,18,2,8,-2,2
2622,1,0,,KhÃ¢rnâ€™s plasma pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,8,-3,2
2622,2,0,,Gorechild,,Melee,Melee,8,2,6,-2,3
2623,1,0,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,4,0,1
2623,2,0,,Cowardâ€™s Bane,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,7,2,6,-2,2
2623,3,0,,Juggernautâ€™s bladed horn,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>",Melee,Melee,4,3,6,-1,2
2624,1,0,,Infernal cannon,,24,Ranged,3,2,5,-1,2
2624,2,0,,Hellforged weapons â€“ strike,,Melee,Melee,6,2,10,-2,3
2624,3,0,,Hellforged weapons â€“ sweep,,Melee,Melee,14,2,8,0,1
2625,1,0,,Plasma pistol â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,7,-2,1
2625,2,0,,Plasma pistol â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,2,8,-3,2
2625,3,0,,Exalted chainblade,,Melee,Melee,7,2,6,-1,2
2625,4,0,,Juggernautâ€™s bladed horn,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>",Melee,Melee,4,3,6,-1,2
2626,1,0,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
2626,2,0,,Axe of dismemberment,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",Melee,Melee,5,2,7,-2,2
2627,1,0,,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
2627,2,0,,Plasma pistol â€“ standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,7,-2,1
2627,3,0,,Plasma pistol â€“ supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,8,-3,2
2627,4,0,,Berzerker chainblade,,Melee,Melee,4,3,5,-1,1
2627,5,0,,Khornate eviscerator,,Melee,Melee,3,3,8,-2,2
2628,1,0,,Autopistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,3,0,1
2628,2,0,,Jakhal chainblades,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,2,4,3,0,1
2628,3,0,,Dishonoured chainblades,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,3,4,4,0,1
2628,4,0,,Mauler chainblade,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,2,5,5,-1,2
2628,5,0,,Skullsmasher,,Melee,Melee,4,4,4,-1,2
2629,1,0,,Combi-bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2629,2,0,,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
2629,3,0,,Heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
2629,4,0,,Reaper autocannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,4,3,7,-1,1
2629,5,0,,Accursed weapon,,Melee,Melee,4,3,6,-2,1
2629,6,0,,Paired accursed weapons,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,5,3,6,-2,1
2629,7,0,,Chainfist,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 3+</a>",Melee,Melee,3,4,9,-3,2
2629,8,0,,Power fist,,Melee,Melee,3,3,9,-2,2
2630,1,0,,Eightbound eviscerators,,Melee,Melee,6,3,5,-2,2
2630,2,0,,Heavy chainglaive,,Melee,Melee,8,3,7,-3,1
2630,3,0,,Lacerators,,Melee,Melee,4,3,9,-2,3
2631,1,0,,Eightbound chainfist,,Melee,Melee,3,3,14,-3,2
2631,2,0,,Eightbound eviscerator,,Melee,Melee,5,2,6,-2,2
2631,3,0,,Heavy chainglaive,,Melee,Melee,8,2,8,-3,1
2631,4,0,,Paired Eightbound chainfists,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,5,3,14,-3,2
2632,1,0,,Combi-bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2632,2,0,,Heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-1,1
2632,3,0,,Helbrute plasma cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">hazardous</a>",36,Ranged,D3,3,8,-3,3
2632,4,0,,Missile launcher â€“ frag,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,4,0,1
2632,5,0,,Missile launcher â€“ krak,,48,Ranged,1,3,9,-2,D6
2632,6,0,,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",18,Ranged,2,3,9,-4,D6
2632,7,0,,Twin autocannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,2,3,9,-1,3
2632,8,0,,Twin heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,3,5,-1,2
2632,9,0,,Twin lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,1,3,12,-3,D6+1
2632,10,0,,Close combat weapon,,Melee,Melee,5,3,6,0,1
2632,11,0,,Helbrute fist,,Melee,Melee,5,3,12,-2,3
2632,12,0,,Helbrute hammer,,Melee,Melee,5,4,14,-3,D6+1
2632,13,0,,Power scourge,,Melee,Melee,8,3,7,-1,2
2633,1,0,,Hideous mutations,,Melee,Melee,D6+2,4,6,-1,2
2634,1,0,,Combi-bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2634,2,0,,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
2634,3,0,,Havoc launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,5,0,1
2634,4,0,,Soulshatter lascannon,,48,Ranged,2,3,12,-3,D6+1
2634,5,0,,Twin heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,3,5,-1,2
2634,6,0,,Armoured tracks,,Melee,Melee,6,4,8,0,1
2635,1,0,,Combi-bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2635,2,0,,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
2635,3,0,,Defiler cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6+3,3,10,-1,3
2635,4,0,,Havoc launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,5,0,1
2635,5,0,,Reaper autocannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",36,Ranged,4,3,7,-1,1
2635,6,0,,Twin heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,3,5,-1,2
2635,7,0,,Twin heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",12,Ranged,D6,N/A,5,-1,1
2635,8,0,,Twin lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,1,3,12,-3,D6+1
2635,9,0,,Defiler claws,,Melee,Melee,5,3,16,-3,D6+1
2635,10,0,,Defiler scourge,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>",Melee,Melee,3,3,12,-1,2
2636,1,0,,Combi-bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2636,2,0,,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
2636,3,0,,Havoc launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,5,0,1
2636,4,0,,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",48,Ranged,3,3,5,-1,2
2636,5,0,,Lascannon,,48,Ranged,1,3,12,-3,D6+1
2636,6,0,,Predator autocannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",48,Ranged,4,3,9,-1,3
2636,7,0,,Armoured tracks,,Melee,Melee,3,4,6,0,1
2637,1,0,,Combi-bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2637,2,0,,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
2637,3,0,,Havoc launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,5,0,1
2637,4,0,,Heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",48,Ranged,3,3,5,-1,2
2637,5,0,,Lascannon,,48,Ranged,1,3,12,-3,D6+1
2637,6,0,,Predator twin lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,1,3,14,-3,D6+1
2637,7,0,,Armoured tracks,,Melee,Melee,3,4,6,0,1
2638,1,0,,Ectoplasma cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",36,Ranged,D3,3,10,-3,3
2638,2,0,,Hades autocannon,,36,Ranged,6,3,8,-1,2
2638,3,0,,Forgefiend claws,,Melee,Melee,3,3,6,0,1
2638,4,0,,Forgefiend jaws,,Melee,Melee,5,3,7,0,2
2639,1,0,,Magma cutter,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",6,Ranged,2,3,9,-4,D6
2639,2,0,,Lasher tendrils,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">extra attacks</a>",Melee,Melee,6,3,7,-1,1
2639,3,0,,Maulerfiend fists,,Melee,Melee,6,3,14,-2,D6+1
2640,1,0,,Combi-bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2640,2,0,,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
2640,3,0,,Havoc launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6,3,5,0,1
2640,4,0,,Armoured tracks,,Melee,Melee,3,4,6,0,1
2641,1,0,,Baleflamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6+3,N/A,6,-1,2
2641,2,0,,Hades autocannon,,36,Ranged,6,3,8,-1,2
2641,3,0,,Heldrake claws,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,5,3,7,-1,2
2642,1,0,,Daemongore cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",18,Ranged,D6,3,14,-4,D6+2
2642,2,0,,Gorestorm cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",24,Ranged,D6+3,3,10,-2,3
2642,3,0,,Hades gatling cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",48,Ranged,12,3,8,-2,2
2642,4,0,,Ichor cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,2D6,3,7,-2,2
2642,5,0,,Skullhurler,,60,Ranged,2D6,3,14,-3,3
2642,6,0,,Great cleaver of Khorne â€“ strike,,Melee,Melee,5,3,16,-4,8
2642,7,0,,Great cleaver of Khorne â€“ sweep,,Melee,Melee,15,3,8,-2,2
2677,1,0,,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2677,2,0,,Chainfist,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 3+</a>",Melee,Melee,4,3,8,-2,2
2677,3,0,,Close combat weapon,,Melee,Melee,5,2,4,0,1
2677,4,0,,Power fist,,Melee,Melee,4,2,8,-2,2
2677,5,0,,Power weapon,,Melee,Melee,5,2,5,-2,1
2677,6,0,,Thunder hammer,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,4,3,8,-2,2
2677,7,0,,Twin lightning claws,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,6,2,5,-2,1
2678,1,0,,Infernus,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,-1,1
2678,2,0,,Artificer crozius,,Melee,Melee,5,2,6,-1,2
2679,1,0,,Vashtorrâ€™s claw,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,-2,1
2679,2,0,,Vashtorrâ€™s hammer â€“ strike,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,6,2,14,-2,3
2679,3,0,,Vashtorrâ€™s hammer â€“ sweep,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 4+</a>",Melee,Melee,14,2,8,0,1
2682,1,0,,Arma Luminis â€“ bolt,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,4,2,4,-1,2
2682,2,0,,Arma Luminis â€“ plasma,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,2,2,8,-3,2
2682,3,0,,Fealty â€“ strike,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",Melee,Melee,8,2,12,-4,4
